date,CAPE,STP,M2,_OIL,MKT_Target,MKT_Return,lagged_MKT,Daily_IR,MKT_Factor
2001-04-30,0.07977824226524843,1.0440000000000005,0.010072755551691515,28.28,0.09519416994050123,0.09519416994050123,0.09519416994050123,0.0031578082191780826,0.09203636172132315
2001-05-31,0.01444530227068297,1.2389999999999999,0.027400730182418176,27.96,0.02485151504983052,0.02485151504983052,0.02485151504983052,0.0031356712328767123,0.02171584381695381
2001-06-30,-0.048389117106061974,1.2250000000000005,0.05414726043274065,26.63,-0.04031877832202635,-0.04031877832202635,-0.04031877832202635,0.00283972602739726,-0.04315850434942361
2001-07-31,-0.01671950827687585,1.245,0.026478882052403563,27.03,-0.012801004428492413,-0.012801004428492413,-0.012801004428492413,0.003017616438356164,-0.015818620866848578
2001-08-31,-0.014552129059740793,1.275,0.007824217824526691,28.25,-0.009759806462761311,-0.009759806462761311,-0.009759806462761311,0.002913150684931507,-0.012672957147692818
2001-09-30,-0.1269783768643835,1.7510000000000003,0.1580383911416443,23.43,-0.11017150276065701,-0.11017150276065701,-0.11017150276065701,0.001948767123287671,-0.11212026988394469
2001-10-31,0.05602368116364431,1.9340000000000002,-0.059998494855936446,22.08,0.0589192772171212,0.0589192772171212,0.0589192772171212,0.0018345205479452058,0.05708475666917599
2001-11-30,0.03402037788888368,1.8379999999999996,0.06507596005104999,18.73,0.037354480500479736,0.037354480500479736,0.037354480500479736,0.0016372602739726028,0.03571722022650713
2001-12-31,0.01375756230392211,2.056,0.007329832031942818,20.43,0.014971471010404747,0.014971471010404747,0.014971471010404747,0.0014565753424657536,0.013514895667938993
2002-01-31,-0.027601160471036223,1.9649999999999999,-0.07184959899577015,19.73,-0.021079367759683998,-0.021079367759683998,-0.021079367759683998,0.0014608219178082191,-0.022540189677492217
2002-02-28,-0.03812588638207126,1.9279999999999995,-0.02689285929930252,21.08,-0.02964778432225168,-0.02964778432225168,-0.02964778432225168,0.0013470684931506849,-0.030994852815402364
2002-03-31,0.04287883070734111,1.7650000000000001,-0.11487861569762359,26.33,0.054644707555450145,0.054644707555450145,0.054644707555450145,0.001534712328767123,0.05310999522668302
2002-04-30,-0.05921628519746758,1.9,-0.17565058204118866,27.13,-0.04868807326562996,-0.04868807326562996,-0.04868807326562996,0.0014391780821917805,-0.05012725134782174
